"id","uid","available_power","total_runtime","utilized_power","water_yield","created_at"
"220173","865357060805619","0","0","0","0","2025-09-30 21:24:40"
"220174","865357060805841","0","0","0","0","2025-09-30 21:24:53"
"220175","865357062793300","0","0","0","0","2025-09-30 21:25:19"
"220176","865357060803820","2057","0","0","0","2025-09-30 21:25:33"
"220177","865357060803978","0","0","0","0","2025-09-30 21:25:39"
"220178","865357060803911","0","0","0","0","2025-09-30 21:26:20"
"220179","865357060803820","2058","0","0","0","2025-09-30 21:26:33"
"220180","865357060803978","0","0","0","0","2025-09-30 21:26:40"
"220181","865357060806146","0","0","0","0","2025-09-30 21:26:44"
"220182","865357060805619","0","0","0","0","2025-09-30 21:26:47"
"220183","865357060805841","0","0","0","0","2025-09-30 21:27:01"
"220184","865357060803911","0","0","0","0","2025-09-30 21:27:21"
"220185","865357062793300","0","0","0","0","2025-09-30 21:27:28"
"220186","865357060803978","0","0","0","0","2025-09-30 21:27:40"
"220187","865357060806146","0","0","0","0","2025-09-30 21:27:44"
"220188","865357060805619","0","0","0","0","2025-09-30 21:27:46"
"220189","865357060805841","0","0","0","0","2025-09-30 21:27:59"
"220190","865357060803911","0","0","0","0","2025-09-30 21:28:21"
"220191","865357062793300","0","0","0","0","2025-09-30 21:28:24"
"220192","865357060803820","2060","0","0","0","2025-09-30 21:28:39"
"220193","865357060806146","0","0","0","0","2025-09-30 21:28:45"
"220194","865357060805619","0","0","0","0","2025-09-30 21:28:47"
"220195","865357060805841","0","0","0","0","2025-09-30 21:29:01"
"220196","865357062793300","0","0","0","0","2025-09-30 21:29:25"
"220197","865357060803820","2061","0","0","0","2025-09-30 21:29:40"
"220198","865357060803978","0","0","0","0","2025-09-30 21:29:48"
"220199","865357060803911","0","0","0","0","2025-09-30 21:30:27"
"220200","865357060803820","2062","0","0","0","2025-09-30 21:30:39"
"220201","865357060806146","0","0","0","0","2025-09-30 21:30:51"
"220202","865357060805619","0","0","0","0","2025-09-30 21:30:54"
"220203","865357060805841","0","0","0","0","2025-09-30 21:31:07"
"220204","865357060803911","0","0","0","0","2025-09-30 21:31:27"
"220205","865357062793300","0","0","0","0","2025-09-30 21:31:31"
"220206","865357060803978","0","0","0","0","2025-09-30 21:31:36"
"220207","865357060806146","0","0","0","0","2025-09-30 21:31:51"
"220208","865357060805619","0","0","0","0","2025-09-30 21:31:53"
"220209","865357060805841","0","0","0","0","2025-09-30 21:32:08"
"220210","865357060803911","0","0","0","0","2025-09-30 21:32:27"
"220211","865357062793300","0","0","0","0","2025-09-30 21:32:30"
"220212","865357060803978","0","0","0","0","2025-09-30 21:32:36"
"220213","865357060803820","2064","0","0","0","2025-09-30 21:32:46"
"220214","865357060806146","0","0","0","0","2025-09-30 21:32:51"
"220215","865357060805619","0","0","0","0","2025-09-30 21:32:54"
"220216","865357060805841","0","0","0","0","2025-09-30 21:33:07"
"220217","865357062793300","0","0","0","0","2025-09-30 21:33:31"
"220218","865357060803978","0","0","0","0","2025-09-30 21:33:35"
"220219","865357060803820","2065","0","0","0","2025-09-30 21:33:46"
"220220","865357060803911","0","0","0","0","2025-09-30 21:34:38"
"220221","865357060803820","2066","0","0","0","2025-09-30 21:34:46"
"220222","865357060806146","0","0","0","0","2025-09-30 21:35:00"
"220223","865357060805619","0","0","0","0","2025-09-30 21:35:02"
"220224","865357060805841","0","0","0","0","2025-09-30 21:35:15"
"220225","865357060803911","0","0","0","0","2025-09-30 21:35:34"
"220226","865357062793300","0","0","0","0","2025-09-30 21:35:38"
"220227","865357060803978","0","0","0","0","2025-09-30 21:35:42"
"220228","865357060806146","0","0","0","0","2025-09-30 21:35:57"
"220229","865357060805619","0","0","0","0","2025-09-30 21:36:00"
"220230","865357060805841","0","0","0","0","2025-09-30 21:36:13"
"220231","865357060803911","0","0","0","0","2025-09-30 21:36:34"
"220232","865357062793300","0","0","0","0","2025-09-30 21:36:37"
"220233","865357060803978","0","0","0","0","2025-09-30 21:36:42"
"220234","865357060803820","2069","0","0","0","2025-09-30 21:36:55"
"220235","865357060806146","0","0","0","0","2025-09-30 21:36:57"
"220236","865357060805619","0","0","0","0","2025-09-30 21:37:01"
"220237","865357060805841","0","0","0","0","2025-09-30 21:37:13"
"220238","865357062793300","0","0","0","0","2025-09-30 21:37:37"
"220239","865357060803978","0","0","0","0","2025-09-30 21:37:43"
"220240","865357060803820","2069","0","0","0","2025-09-30 21:37:52"
"220241","865357060803911","0","0","0","0","2025-09-30 21:38:41"
"220242","865357060803820","2070","0","0","0","2025-09-30 21:38:52"
"220243","865357060806146","0","0","0","0","2025-09-30 21:39:06"
"220244","865357060805619","0","0","0","0","2025-09-30 21:39:07"
"220245","865357060805841","0","0","0","0","2025-09-30 21:39:21"
"220246","865357060803911","0","0","0","0","2025-09-30 21:39:41"
"220247","865357062793300","0","0","0","0","2025-09-30 21:39:45"
"220248","865357060803978","0","0","0","0","2025-09-30 21:39:49"
"220249","865357060806146","0","0","0","0","2025-09-30 21:40:04"
"220250","865357060805619","0","0","0","0","2025-09-30 21:40:07"
"220251","865357060805841","0","0","0","0","2025-09-30 21:40:19"
"220252","865357060803911","0","0","0","0","2025-09-30 21:40:40"
"220253","865357062793300","0","0","0","0","2025-09-30 21:40:42"
"220254","865357060803978","0","0","0","0","2025-09-30 21:40:49"
"220255","865357060803820","2073","0","0","0","2025-09-30 21:41:00"
"220256","865357060806146","0","0","0","0","2025-09-30 21:41:03"
"220257","865357060805619","0","0","0","0","2025-09-30 21:41:08"
"220258","865357060805841","0","0","0","0","2025-09-30 21:41:20"
"220259","865357062793300","0","0","0","0","2025-09-30 21:41:43"
"220260","865357060803978","0","0","0","0","2025-09-30 21:41:50"
"220261","865357060803820","2074","0","0","0","2025-09-30 21:41:59"
"220262","865357060803911","0","0","0","0","2025-09-30 21:42:48"
"220263","865357060803820","2075","0","0","0","2025-09-30 21:42:59"
"220264","865357060806146","0","0","0","0","2025-09-30 21:43:10"
"220265","865357060805619","0","0","0","0","2025-09-30 21:43:16"
"220266","865357060805841","0","0","0","0","2025-09-30 21:43:27"
"220267","865357060803911","0","0","0","0","2025-09-30 21:43:47"
"220268","865357062793300","0","0","0","0","2025-09-30 21:43:49"
"220269","865357060803978","0","0","0","0","2025-09-30 21:43:56"
"220270","865357060806146","0","0","0","0","2025-09-30 21:44:09"
"220271","865357060805619","0","0","0","0","2025-09-30 21:44:14"
"220272","865357060805841","0","0","0","0","2025-09-30 21:44:26"
"220273","865357060803911","0","0","0","0","2025-09-30 21:44:48"
"220274","865357062793300","0","0","0","0","2025-09-30 21:44:48"
"220275","865357060803978","0","0","0","0","2025-09-30 21:44:56"
"220276","865357060803820","2077","0","0","0","2025-09-30 21:45:07"
"220277","865357060806146","0","0","0","0","2025-09-30 21:45:09"
"220278","865357060805619","0","0","0","0","2025-09-30 21:45:14"
"220279","865357060805841","0","0","0","0","2025-09-30 21:45:26"
"220280","865357062793300","0","0","0","0","2025-09-30 21:45:49"
"220281","865357060803978","0","0","0","0","2025-09-30 21:45:57"
"220282","865357060803820","2078","0","0","0","2025-09-30 21:46:05"
"220283","865357060803911","0","0","0","0","2025-09-30 21:46:53"
"220284","865357060803820","2079","0","0","0","2025-09-30 21:47:05"
"220285","865357060806146","0","0","0","0","2025-09-30 21:47:16"
"220286","865357060805619","0","0","0","0","2025-09-30 21:47:21"
"220287","865357060805841","0","0","0","0","2025-09-30 21:47:33"
"220288","865357060803911","0","0","0","0","2025-09-30 21:47:54"
"220289","865357062793300","0","0","0","0","2025-09-30 21:47:57"
"220290","865357060803978","0","0","0","0","2025-09-30 21:48:03"
"220291","865357060806146","0","0","0","0","2025-09-30 21:48:16"
"220292","865357060805619","0","0","0","0","2025-09-30 21:48:21"
"220293","865357060805841","0","0","0","0","2025-09-30 21:48:33"
"220294","865357060803911","0","0","0","0","2025-09-30 21:48:54"
"220295","865357062793300","0","0","0","0","2025-09-30 21:48:55"
"220296","865357060803978","0","0","0","0","2025-09-30 21:49:03"
"220297","865357060803820","2081","0","0","0","2025-09-30 21:49:12"
"220298","865357060806146","0","0","0","0","2025-09-30 21:49:16"
"220299","865357060805619","0","0","0","0","2025-09-30 21:49:21"
"220300","865357060805841","0","0","0","0","2025-09-30 21:49:33"
"220301","865357062793300","0","0","0","0","2025-09-30 21:49:54"
"220302","865357060803978","0","0","0","0","2025-09-30 21:50:03"
"220303","865357060803820","2082","0","0","0","2025-09-30 21:50:12"
"220304","865357060803911","0","0","0","0","2025-09-30 21:51:02"
"220305","865357060803820","2083","0","0","0","2025-09-30 21:51:11"
"220306","865357060806146","0","0","0","0","2025-09-30 21:51:22"
"220307","865357060805619","0","0","0","0","2025-09-30 21:51:27"
"220308","865357060805841","0","0","0","0","2025-09-30 21:51:39"
"220309","865357062793300","0","0","0","0","2025-09-30 21:52:00"
"220310","865357060803911","0","0","0","0","2025-09-30 21:52:00"
"220311","865357060803978","0","0","0","0","2025-09-30 21:52:10"
"220312","865357060806146","0","0","0","0","2025-09-30 21:52:22"
"220313","865357060805619","0","0","0","0","2025-09-30 21:52:27"
"220314","865357060805841","0","0","0","0","2025-09-30 21:52:39"
"220315","865357062793300","0","0","0","0","2025-09-30 21:53:00"
"220316","865357060803911","0","0","0","0","2025-09-30 21:53:01"
"220317","865357060803978","0","0","0","0","2025-09-30 21:53:09"
"220318","865357060803820","2085","0","0","0","2025-09-30 21:53:19"
"220319","865357060806146","0","0","0","0","2025-09-30 21:53:22"
"220320","865357060805619","0","0","0","0","2025-09-30 21:53:27"
"220321","865357060805841","0","0","0","0","2025-09-30 21:53:40"
"220322","865357062793300","0","0","0","0","2025-09-30 21:54:00"
"220323","865357060803978","0","0","0","0","2025-09-30 21:54:10"
"220324","865357060803820","2086","0","0","0","2025-09-30 21:54:18"
"220325","865357060803911","0","0","0","0","2025-09-30 21:55:07"
"220326","865357060803820","2087","0","0","0","2025-09-30 21:55:18"
"220327","865357060806146","0","0","0","0","2025-09-30 21:55:31"
"220328","865357060805619","0","0","0","0","2025-09-30 21:55:37"
"220329","865357060805841","0","0","0","0","2025-09-30 21:55:47"
"220330","865357062793300","0","0","0","0","2025-09-30 21:56:06"
"220331","865357060803911","0","0","0","0","2025-09-30 21:56:08"
"220332","865357060803978","0","0","0","0","2025-09-30 21:56:16"
"220333","865357060806146","0","0","0","0","2025-09-30 21:56:28"
"220334","865357060805619","0","0","0","0","2025-09-30 21:56:33"
"220335","865357060805841","0","0","0","0","2025-09-30 21:56:46"
"220336","865357062793300","0","0","0","0","2025-09-30 21:57:06"
"220337","865357060803911","0","0","0","0","2025-09-30 21:57:07"
"220338","865357060803978","0","0","0","0","2025-09-30 21:57:17"
"220339","865357060803820","2089","0","0","0","2025-09-30 21:57:26"
"220340","865357060806146","0","0","0","0","2025-09-30 21:57:28"
"220341","865357060805619","0","0","0","0","2025-09-30 21:57:34"
"220342","865357060805841","0","0","0","0","2025-09-30 21:57:46"
"220343","865357062793300","0","0","0","0","2025-09-30 21:58:06"
"220344","865357060803978","0","0","0","0","2025-09-30 21:58:16"
"220345","865357060803820","2090","0","0","0","2025-09-30 21:58:24"
"220346","865357060803911","0","0","0","0","2025-09-30 21:59:16"
"220347","865357060803820","2091","0","0","0","2025-09-30 21:59:25"
"220348","865357060806146","0","0","0","0","2025-09-30 21:59:34"
"220349","865357060805619","0","0","0","0","2025-09-30 21:59:40"
"220350","865357060805841","0","0","0","0","2025-09-30 21:59:53"
"220351","865357062793300","0","0","0","0","2025-09-30 22:00:12"
"220352","865357060803911","0","0","0","0","2025-09-30 22:00:14"
"220353","865357060803978","0","0","0","0","2025-09-30 22:00:26"
"220354","865357060806146","0","0","0","0","2025-09-30 22:00:34"
"220355","865357060805619","0","0","0","0","2025-09-30 22:00:41"
"220356","865357060805841","0","0","0","0","2025-09-30 22:00:52"
"220357","865357062793300","0","0","0","0","2025-09-30 22:01:11"
"220358","865357060803911","0","0","0","0","2025-09-30 22:01:14"
"220359","865357060803978","0","0","0","0","2025-09-30 22:01:24"
"220360","865357060803820","2093","0","0","0","2025-09-30 22:01:32"
"220361","865357060806146","0","0","0","0","2025-09-30 22:01:35"
"220362","865357060805619","0","0","0","0","2025-09-30 22:01:41"
"220363","865357060805841","0","0","0","0","2025-09-30 22:01:53"
"220364","865357062793300","0","0","0","0","2025-09-30 22:02:12"
"220365","865357060803978","0","0","0","0","2025-09-30 22:02:24"
"220366","865357060803820","2094","0","0","0","2025-09-30 22:02:31"
"220367","865357060803911","0","0","0","0","2025-09-30 22:03:21"
"220368","865357060803820","2095","0","0","0","2025-09-30 22:03:30"
"220369","865357060806146","0","0","0","0","2025-09-30 22:03:42"
"220370","865357060805619","0","0","0","0","2025-09-30 22:03:47"
"220371","865357060805841","0","0","0","0","2025-09-30 22:04:00"
"220372","865357062793300","0","0","0","0","2025-09-30 22:04:17"
"220373","865357060803911","0","0","0","0","2025-09-30 22:04:20"
"220374","865357060803978","0","0","0","0","2025-09-30 22:04:32"
"220375","865357060806146","0","0","0","0","2025-09-30 22:04:41"
"220376","865357060805619","0","0","0","0","2025-09-30 22:04:47"
"220377","865357060805841","0","0","0","0","2025-09-30 22:04:59"
"220378","865357062793300","0","0","0","0","2025-09-30 22:05:18"
"220379","865357060803911","0","0","0","0","2025-09-30 22:05:21"
"220380","865357060803978","0","0","0","0","2025-09-30 22:05:30"
"220381","865357060803820","2097","0","0","0","2025-09-30 22:05:40"
"220382","865357060806146","0","0","0","0","2025-09-30 22:05:40"
"220383","865357060805619","0","0","0","0","2025-09-30 22:05:48"
"220384","865357060805841","0","0","0","0","2025-09-30 22:05:59"
"220385","865357062793300","0","0","0","0","2025-09-30 22:06:18"
"220386","865357060803978","0","0","0","0","2025-09-30 22:06:31"
"220387","865357060803820","2098","0","0","0","2025-09-30 22:06:37"
"220388","865357060803911","0","0","0","0","2025-09-30 22:07:27"
"220389","865357060803820","2099","0","0","0","2025-09-30 22:07:37"
"220390","865357060806146","0","0","0","0","2025-09-30 22:07:48"
"220391","865357060805619","0","0","0","0","2025-09-30 22:07:55"
"220392","865357060805841","0","0","0","0","2025-09-30 22:08:08"
"220393","865357062793300","0","0","0","0","2025-09-30 22:08:25"
"220394","865357060803911","0","0","0","0","2025-09-30 22:08:27"
"220395","865357060803978","0","0","0","0","2025-09-30 22:08:37"
"220396","865357060806146","0","0","0","0","2025-09-30 22:08:47"
"220397","865357060805619","0","0","0","0","2025-09-30 22:08:54"
"220398","865357060805841","0","0","0","0","2025-09-30 22:09:06"
"220399","865357062793300","0","0","0","0","2025-09-30 22:09:24"
"220400","865357060803911","0","0","0","0","2025-09-30 22:09:28"
"220401","865357060803978","0","0","0","0","2025-09-30 22:09:38"
"220402","865357060803820","2101","0","0","0","2025-09-30 22:09:45"
"220403","865357060806146","0","0","0","0","2025-09-30 22:09:48"
"220404","865357060805619","0","0","0","0","2025-09-30 22:09:55"
"220405","865357060805841","0","0","0","0","2025-09-30 22:10:07"
"220406","865357062793300","0","0","0","0","2025-09-30 22:10:23"
"220407","865357060803978","0","0","0","0","2025-09-30 22:10:37"
"220408","865357060803820","2102","0","0","0","2025-09-30 22:10:43"
"220409","865357060803911","0","0","0","0","2025-09-30 22:11:36"
"220410","865357060803820","2103","0","0","0","2025-09-30 22:11:43"
"220411","865357060806146","0","0","0","0","2025-09-30 22:11:56"
"220412","865357060805619","0","0","0","0","2025-09-30 22:12:01"
"220413","865357060805841","0","0","0","0","2025-09-30 22:12:15"
"220414","865357062793300","0","0","0","0","2025-09-30 22:12:30"
"220415","865357060803911","0","0","0","0","2025-09-30 22:12:34"
"220416","865357060803978","0","0","0","0","2025-09-30 22:12:44"
"220417","865357060806146","0","0","0","0","2025-09-30 22:12:53"
"220418","865357060805619","0","0","0","0","2025-09-30 22:13:01"
"220419","865357060805841","0","0","0","0","2025-09-30 22:13:13"
"220420","865357062793300","0","0","0","0","2025-09-30 22:13:29"
"220421","865357060803911","0","0","0","0","2025-09-30 22:13:34"
"220422","865357060803978","0","0","0","0","2025-09-30 22:13:45"
"220423","865357060803820","2105","0","0","0","2025-09-30 22:13:51"
"220424","865357060806146","0","0","0","0","2025-09-30 22:13:53"
"220425","865357060805619","0","0","0","0","2025-09-30 22:14:02"
"220426","865357060805841","0","0","0","0","2025-09-30 22:14:13"
"220427","865357062793300","0","0","0","0","2025-09-30 22:14:30"
"220428","865357060803978","0","0","0","0","2025-09-30 22:14:44"
"220429","865357060803820","2106","0","0","0","2025-09-30 22:14:49"
"220430","865357060803911","0","0","0","0","2025-09-30 22:15:41"
"220431","865357060803820","2107","0","0","0","2025-09-30 22:15:50"
"220432","865357060806146","0","0","0","0","2025-09-30 22:15:59"
"220433","865357060805619","0","0","0","0","2025-09-30 22:16:08"
"220434","865357060805841","0","0","0","0","2025-09-30 22:16:21"
"220435","865357062793300","0","0","0","0","2025-09-30 22:16:36"
"220436","865357060803911","0","0","0","0","2025-09-30 22:16:40"
"220437","865357060803978","0","0","0","0","2025-09-30 22:16:51"
"220438","865357060806146","0","0","0","0","2025-09-30 22:16:59"
"220439","865357060805619","0","0","0","0","2025-09-30 22:17:08"
"220440","865357060805841","0","0","0","0","2025-09-30 22:17:19"
"220441","865357062793300","0","0","0","0","2025-09-30 22:17:35"
"220442","865357060803911","0","0","0","0","2025-09-30 22:17:41"
"220443","865357060803978","0","0","0","0","2025-09-30 22:17:51"
"220444","865357060803820","2110","0","0","0","2025-09-30 22:17:58"
"220445","865357060806146","0","0","0","0","2025-09-30 22:18:00"
"220446","865357060805619","0","0","0","0","2025-09-30 22:18:07"
"220447","865357060805841","0","0","0","0","2025-09-30 22:18:20"
"220448","865357062793300","0","0","0","0","2025-09-30 22:18:35"
"220449","865357060803978","0","0","0","0","2025-09-30 22:18:52"
"220450","865357060803820","2111","0","0","0","2025-09-30 22:18:56"
"220451","865357060803911","0","0","0","0","2025-09-30 22:19:47"
"220452","865357060803820","2112","0","0","0","2025-09-30 22:19:56"
"220453","865357060806146","0","0","0","0","2025-09-30 22:20:06"
"220454","865357060805619","0","0","0","0","2025-09-30 22:20:17"
"220455","865357060805841","0","0","0","0","2025-09-30 22:20:27"
"220456","865357062793300","0","0","0","0","2025-09-30 22:20:42"
"220457","865357060803911","0","0","0","0","2025-09-30 22:20:47"
"220458","865357060803978","0","0","0","0","2025-09-30 22:20:58"
"220459","865357060806146","0","0","0","0","2025-09-30 22:21:05"
"220460","865357060805619","0","0","0","0","2025-09-30 22:21:15"
"220461","865357060805841","0","0","0","0","2025-09-30 22:21:26"
"220462","865357062793300","0","0","0","0","2025-09-30 22:21:41"
"220463","865357060803911","0","0","0","0","2025-09-30 22:21:47"
"220464","865357060803978","0","0","0","0","2025-09-30 22:21:58"
"220465","865357060803820","2114","0","0","0","2025-09-30 22:22:03"
"220466","865357060806146","0","0","0","0","2025-09-30 22:22:05"
"220467","865357060805619","0","0","0","0","2025-09-30 22:22:15"
"220468","865357060805841","0","0","0","0","2025-09-30 22:22:26"
"220469","865357062793300","0","0","0","0","2025-09-30 22:22:41"
"220470","865357060803978","0","0","0","0","2025-09-30 22:22:59"
"220471","865357060803820","2115","0","0","0","2025-09-30 22:23:02"
"220472","865357060803911","0","0","0","0","2025-09-30 22:23:54"
"220473","865357060803820","2116","0","0","0","2025-09-30 22:24:03"
"220474","865357060806146","0","0","0","0","2025-09-30 22:24:12"
"220475","865357060805619","0","0","0","0","2025-09-30 22:24:21"
"220476","865357060805841","0","0","0","0","2025-09-30 22:24:33"
"220477","865357062793300","0","0","0","0","2025-09-30 22:24:47"
"220478","865357060803911","0","0","0","0","2025-09-30 22:24:54"
"220479","865357060803978","0","0","0","0","2025-09-30 22:25:07"
"220480","865357060806146","0","0","0","0","2025-09-30 22:25:12"
"220481","865357060805619","0","0","0","0","2025-09-30 22:25:21"
"220482","865357060805841","0","0","0","0","2025-09-30 22:25:32"
"220483","865357062793300","0","0","0","0","2025-09-30 22:25:47"
"220484","865357060803911","0","0","0","0","2025-09-30 22:25:54"
"220485","865357060803978","0","0","0","0","2025-09-30 22:26:06"
"220486","865357060803820","2118","0","0","0","2025-09-30 22:26:10"
"220487","865357060806146","0","0","0","0","2025-09-30 22:26:11"
"220488","865357060805619","0","0","0","0","2025-09-30 22:26:22"
"220489","865357060805841","0","0","0","0","2025-09-30 22:26:33"
"220490","865357062793300","0","0","0","0","2025-09-30 22:26:47"
"220491","865357060803978","0","0","0","0","2025-09-30 22:27:05"
"220492","865357060803820","2119","0","0","0","2025-09-30 22:27:08"
"220493","865357060803911","0","0","0","0","2025-09-30 22:28:03"
"220494","865357060803820","2120","0","0","0","2025-09-30 22:28:09"
"220495","865357060806146","0","0","0","0","2025-09-30 22:28:18"
"220496","865357060805619","0","0","0","0","2025-09-30 22:28:28"
"220497","865357060805841","0","0","0","0","2025-09-30 22:28:39"
"220498","865357062793300","0","0","0","0","2025-09-30 22:28:53"
"220499","865357060803911","0","0","0","0","2025-09-30 22:29:01"
"220500","865357060803978","0","0","0","0","2025-09-30 22:29:14"
"220501","865357060806146","0","0","0","0","2025-09-30 22:29:18"
"220502","865357060805619","0","0","0","0","2025-09-30 22:29:28"
"220503","865357060805841","0","0","0","0","2025-09-30 22:29:39"
"220504","865357062793300","0","0","0","0","2025-09-30 22:29:53"
"220505","865357060803911","0","0","0","0","2025-09-30 22:30:00"
"220506","865357060803978","0","0","0","0","2025-09-30 22:30:12"
"220507","865357060803820","2122","0","0","0","2025-09-30 22:30:17"
"220508","865357060806146","0","0","0","0","2025-09-30 22:30:18"
"220509","865357060805619","0","0","0","0","2025-09-30 22:30:29"
"220510","865357060805841","0","0","0","0","2025-09-30 22:30:39"
"220511","865357062793300","0","0","0","0","2025-09-30 22:30:53"
"220512","865357060803978","0","0","0","0","2025-09-30 22:31:12"
"220513","865357060803820","2123","0","0","0","2025-09-30 22:31:15"
"220514","865357060803911","0","0","0","0","2025-09-30 22:32:07"
"220515","865357060803820","2124","0","0","0","2025-09-30 22:32:15"
"220516","865357060806146","0","0","0","0","2025-09-30 22:32:26"
"220517","865357060805619","0","0","0","0","2025-09-30 22:32:35"
"220518","865357060805841","0","0","0","0","2025-09-30 22:32:46"
"220519","865357062793300","0","0","0","0","2025-09-30 22:32:59"
"220520","865357060803911","0","0","0","0","2025-09-30 22:33:07"
"220521","865357060803978","0","0","0","0","2025-09-30 22:33:20"
"220522","865357060806146","0","0","0","0","2025-09-30 22:33:24"
"220523","865357060805619","0","0","0","0","2025-09-30 22:33:39"
"220524","865357060805841","0","0","0","0","2025-09-30 22:33:46"
"220525","865357062793300","0","0","0","0","2025-09-30 22:33:58"
"220526","865357060803911","0","0","0","0","2025-09-30 22:34:07"
"220527","865357060803978","0","0","0","0","2025-09-30 22:34:18"
"220528","865357060803820","2126","0","0","0","2025-09-30 22:34:24"
"220529","865357060806146","0","0","0","0","2025-09-30 22:34:24"
"220530","865357060805619","0","0","0","0","2025-09-30 22:34:35"
"220531","865357060805841","0","0","0","0","2025-09-30 22:34:45"
"220532","865357062793300","0","0","0","0","2025-09-30 22:34:59"
"220533","865357060803978","0","0","0","0","2025-09-30 22:35:19"
"220534","865357060803820","2127","0","0","0","2025-09-30 22:35:22"
"220535","865357060803911","0","0","0","0","2025-09-30 22:36:14"
"220536","865357060803820","2128","0","0","0","2025-09-30 22:36:21"
"220537","865357060806146","0","0","0","0","2025-09-30 22:36:31"
"220538","865357060805619","0","0","0","0","2025-09-30 22:36:41"
"220539","865357060805841","0","0","0","0","2025-09-30 22:36:52"
"220540","865357062793300","0","0","0","0","2025-09-30 22:37:04"
"220541","865357060803911","0","0","0","0","2025-09-30 22:37:14"
"220542","865357060803978","0","0","0","0","2025-09-30 22:37:26"
"220543","865357060806146","0","0","0","0","2025-09-30 22:37:30"
"220544","865357060805619","0","0","0","0","2025-09-30 22:37:41"
"220545","865357060805841","0","0","0","0","2025-09-30 22:37:53"
"220546","865357062793300","0","0","0","0","2025-09-30 22:38:05"
"220547","865357060803911","0","0","0","0","2025-09-30 22:38:14"
"220548","865357060803978","0","0","0","0","2025-09-30 22:38:26"
"220549","865357060803820","2130","0","0","0","2025-09-30 22:38:28"
"220550","865357060806146","0","0","0","0","2025-09-30 22:38:30"
"220551","865357060805619","0","0","0","0","2025-09-30 22:38:42"
"220552","865357060805841","0","0","0","0","2025-09-30 22:38:52"
"220553","865357062793300","0","0","0","0","2025-09-30 22:39:05"
"220554","865357060803978","0","0","0","0","2025-09-30 22:39:26"
"220555","865357060803820","2131","0","0","0","2025-09-30 22:39:27"
"220556","865357060803911","0","0","0","0","2025-09-30 22:40:20"
"220557","865357060803820","2132","0","0","0","2025-09-30 22:40:28"
"220558","865357060806146","0","0","0","0","2025-09-30 22:40:37"
"220559","865357060805619","0","0","0","0","2025-09-30 22:40:48"
"220560","865357060805841","0","0","0","0","2025-09-30 22:41:00"
"220561","865357062793300","0","0","0","0","2025-09-30 22:41:10"
"220562","865357060803911","0","0","0","0","2025-09-30 22:41:20"
"220563","865357060803978","0","0","0","0","2025-09-30 22:41:35"
"220564","865357060806146","0","0","0","0","2025-09-30 22:41:37"
"220565","865357060805619","0","0","0","0","2025-09-30 22:41:48"
"220566","865357060805841","0","0","0","0","2025-09-30 22:41:59"
"220567","865357062793300","0","0","0","0","2025-09-30 22:42:10"
"220568","865357060803911","0","0","0","0","2025-09-30 22:42:21"
"220569","865357060803978","0","0","0","0","2025-09-30 22:42:32"
"220570","865357060803820","2134","0","0","0","2025-09-30 22:42:35"
"220571","865357060806146","0","0","0","0","2025-09-30 22:42:36"
"220572","865357060805619","0","0","0","0","2025-09-30 22:42:48"
"220573","865357060805841","0","0","0","0","2025-09-30 22:42:59"
"220574","865357062793300","0","0","0","0","2025-09-30 22:43:11"
"220575","865357060803978","0","0","0","0","2025-09-30 22:43:33"
"220576","865357060803820","2135","0","0","0","2025-09-30 22:43:34"
"220577","865357060803911","0","0","0","0","2025-09-30 22:44:27"
"220578","865357060803820","2136","0","0","0","2025-09-30 22:44:35"
"220579","865357060806146","0","0","0","0","2025-09-30 22:44:42"
"220580","865357060805619","0","0","0","0","2025-09-30 22:44:55"
"220581","865357060805841","0","0","0","0","2025-09-30 22:45:08"
"220582","865357062793300","0","0","0","0","2025-09-30 22:45:17"
"220583","865357060803911","0","0","0","0","2025-09-30 22:45:27"
"220584","865357060806146","0","0","0","0","2025-09-30 22:45:43"
"220585","865357060803978","0","0","0","0","2025-09-30 22:45:45"
"220586","865357060805619","0","0","0","0","2025-09-30 22:45:55"
"220587","865357060805841","0","0","0","0","2025-09-30 22:46:06"
"220588","865357062793300","0","0","0","0","2025-09-30 22:46:16"
"220589","865357060803911","0","0","0","0","2025-09-30 22:46:27"
"220590","865357060803978","0","0","0","0","2025-09-30 22:46:40"
"220591","865357060803820","2138","0","0","0","2025-09-30 22:46:41"
"220592","865357060806146","0","0","0","0","2025-09-30 22:46:43"
"220593","865357060805619","0","0","0","0","2025-09-30 22:46:54"
"220594","865357060805841","0","0","0","0","2025-09-30 22:47:05"
"220595","865357062793300","0","0","0","0","2025-09-30 22:47:16"
"220596","865357060803978","0","0","0","0","2025-09-30 22:47:39"
"220597","865357060803820","2139","0","0","0","2025-09-30 22:47:40"
"220598","865357060803911","0","0","0","0","2025-09-30 22:48:37"
"220599","865357060803820","2140","0","0","0","2025-09-30 22:48:40"
"220600","865357060806146","0","0","0","0","2025-09-30 22:48:51"
"220601","865357060805619","0","0","0","0","2025-09-30 22:49:02"
"220602","865357060805841","0","0","0","0","2025-09-30 22:49:13"
"220603","865357062793300","0","0","0","0","2025-09-30 22:49:22"
"220604","865357060803911","0","0","0","0","2025-09-30 22:49:33"
"220605","865357060803978","0","0","0","0","2025-09-30 22:49:46"
"220606","865357060806146","0","0","0","0","2025-09-30 22:49:49"
