uid,month,runtime_hours,water_yield_liters,power_consumed_KVA
865357062796642,2025-09,0.0,0.0,2.8451821265664763
865357062796675,2025-09,0.0,0.0,0.0
865357062796683,2025-09,0.0,0.0,0.0
865357062796709,2025-09,0.0,0.0,2.9098453567157136
865357062796725,2025-08,0.0,0.0,0.0
865357062796733,2025-09,0.0,0.0,0.0
865357062796741,2025-09,0.0,0.0,0.0
865357062796758,2025-09,0.0,0.0,2.792008166774111
865357062796766,2025-09,0.0,0.0,2.864119215395895
865357062796774,2025-08,0.0,0.0,0.0
865357062796790,2025-09,0.0,0.0,2.7797106060403727
865357062796808,2025-08,0.0,0.0,0.0
865357062796808,2025-09,106.16666666666667,1114750.0,273.7397374611823
865357062796808,2025-10,40.05,420525.0,94.88597714059715
865357062796816,2025-08,0.0,0.0,0.0
865357062796816,2025-09,48.35,507675.0,132.9181755681138
865357062796816,2025-10,14.3,150150.0,35.13182161521564
865357062796824,2025-09,0.0,0.0,0.0
865357062796832,2025-08,0.0,0.0,0.0
865357062796832,2025-09,50.916666666666664,534625.0,51.27959657911748
865357062796832,2025-10,27.566666666666666,289450.0,12.24939047627964
865357062796840,2025-09,0.0,0.0,0.0
865357062796857,2025-08,0.0,0.0,2.998218437919672
865357062796865,2025-09,0.0,0.0,3.2363946689693663
865357062796873,2025-09,0.0,0.0,0.0
865357062796881,2025-08,0.0,0.0,0.0
865357062796881,2025-09,0.0,0.0,0.0
865357062796881,2025-10,0.0,0.0,0.0
865357062796899,2025-09,0.0,0.0,2.772435992648583
865357062796907,2025-08,0.0,0.0,0.0
865357062796907,2025-09,43.416666666666664,455875.0,71.22189071721428
865357062796907,2025-10,36.983333333333334,388325.0,53.57150394271953
865357062796915,2025-08,0.0,0.0,0.0
865357062796915,2025-09,0.0,0.0,36.80213443399918
865357062796915,2025-10,0.9333333333333333,9800.0,18.064789552710092
865357062796923,2025-09,0.0,0.0,2.518421119214121
865357062796931,2025-09,0.0,0.0,0.0
865357062796949,2025-09,0.0,0.0,0.0
865357062796956,2025-08,0.0,0.0,0.0
865357062796956,2025-09,251.08333333333334,2636375.0,762.4665093900928
865357062796956,2025-10,52.13333333333333,547400.0,172.83981048658043
865357062796972,2025-09,0.3,3150.0,7.9892575549922045
865357062796998,2025-08,0.016666666666666666,175.0,2.888194721621103
865357062797004,2025-09,0.0,0.0,2.4627068182373217
865357062797012,2025-09,0.0,0.0,0.0
865357062797020,2025-08,0.0,0.0,2.7376987514523403
865357062797038,2025-09,0.0,0.0,2.828438968759976
865357062797046,2025-09,0.0,0.0,0.0
865357062797053,2025-08,0.03333333333333333,350.0,2.403509170636412
865357062797053,2025-09,0.0,0.0,3.057762495682096
865357062797061,2025-08,0.0,0.0,2.97572102243025
865357062797079,2025-09,0.0,0.0,0.0
865357062797087,2025-09,0.0,0.0,2.877128841461635
865357062797103,2025-09,0.0,0.0,3.186280665603707
865357062797111,2025-09,0.0,0.0,0.0
865357062797129,2025-09,0.0,0.0,3.180045282696459
865357062797137,2025-09,0.0,0.0,2.8932176689630524
865357062797145,2025-09,0.0,0.0,0.0
865357062797160,2025-09,0.0,0.0,0.0
865357062797178,2025-09,0.0,0.0,3.192516048510955
865357062797186,2025-09,0.0,0.0,2.998757298170916
865357062797194,2025-09,0.0,0.0,2.944197697732496
865357062797202,2025-09,0.0,0.0,3.01057373368033
865357062797210,2025-09,0.0,0.0,0.0
865357062797228,2025-08,0.0,0.0,0.0
865357062797236,2025-09,0.0,0.0,0.0
865357062797244,2025-09,0.0,0.0,3.113534531685813
865357062797251,2025-08,0.0,0.0,0.0
865357062797277,2025-09,0.0,0.0,3.2144361137311876
865357062797285,2025-09,0.0,0.0,3.1150356423857066
865357062797293,2025-08,0.0,0.0,0.0
865357062797293,2025-09,247.06666666666666,2594200.0,551.2019022929468
865357062797293,2025-10,101.01666666666667,1060675.0,144.82548600989858
865357062797301,2025-08,0.0,0.0,0.0
865357062797301,2025-09,245.46666666666667,2577400.0,125.53255696456833
865357062797301,2025-10,108.85,1142925.0,58.10901517833464
865357062797319,2025-09,0.0,0.0,0.0
865357062797327,2025-09,0.0,0.0,2.73956551732272
865357062797335,2025-09,0.0,0.0,2.9522228664742327
865357062797343,2025-09,0.0,0.0,3.092749921994988
865357062797368,2025-08,0.0,0.0,2.89113920799397
865357062797368,2025-09,93.61666666666666,982975.0,209.07057984918058
865357062797368,2025-10,26.8,281400.0,96.91238036040787
865357062797376,2025-08,0.0,0.0,0.0
865357062797376,2025-09,80.63333333333334,846650.0,197.3422287458356
865357062797376,2025-10,18.483333333333334,194075.0,60.491662759244335
865357062797384,2025-09,0.0,0.0,2.683370091121597
865357062797392,2025-09,0.0,0.0,5.433096973182054
865357062797400,2025-09,0.0,0.0,3.0641133486431813
865357062797418,2025-08,0.0,0.0,2.978338343650577
865357062797426,2025-09,0.0,0.0,0.0
865357062797434,2025-09,0.0,0.0,2.6943012562182536
865357062797442,2025-08,0.0,0.0,2.9680807538679743
865357062797442,2025-09,183.78333333333333,1929725.0,59.148842258154126
865357062797459,2025-09,0.0,0.0,0.0
865357062797467,2025-09,0.0,0.0,0.0
865357062797475,2025-08,0.0,0.0,0.0
865357062797483,2025-08,0.0,0.0,0.0
865357062797483,2025-09,280.8333333333333,2948750.0,120.77692279725338
865357062797483,2025-10,63.3,664650.0,21.838928262402675
865357062797491,2025-09,0.0,0.0,2.8495699886123167
865357062797509,2025-09,0.0,0.0,2.83786902315674
865357062797517,2025-08,0.0,0.0,3.02281355938715
865357062797525,2025-09,0.0,0.0,0.0
865357062797533,2025-08,0.0,0.0,2.8106180904509905
865357062797541,2025-08,0.0,0.0,0.0
865357062797541,2025-09,5.65,59325.0,85.12261843343009
865357062797541,2025-10,1.2333333333333334,12950.0,18.323019083109635
865357062797558,2025-09,0.0,0.0,0.0
865357062797566,2025-08,0.0,0.0,0.0
865357062797574,2025-09,0.0,0.0,0.0
865357062797582,2025-09,0.0,0.0,3.2219994022575715
865357062797590,2025-09,0.0,0.0,3.1361859072470195
865357062797608,2025-09,0.0,0.0,2.7074840873647505
865357062797616,2025-08,0.0,0.0,0.0
865357062797616,2025-09,137.53333333333333,1444100.0,126.48832184519381
865357062797616,2025-10,165.71666666666667,1740025.0,133.4989706939096
865357062797624,2025-08,0.0,0.0,0.0
865357062797632,2025-09,0.0,0.0,3.0182332472515796
865357062797640,2025-09,0.15,1575.0,0.0
865357062797657,2025-09,0.0,0.0,3.086514539087739
865357062797665,2025-09,0.0,0.0,0.0
865357062797673,2025-08,0.0,0.0,0.0
865357062797681,2025-08,0.0,0.0,0.0
865357062797681,2025-09,106.25,1115625.0,169.11395750440107
865357062797681,2025-10,40.9,429450.0,80.24050606714466
865357062797699,2025-09,0.0,0.0,2.7531909836755952
865357062797707,2025-08,0.0,0.0,3.0693095010658884
865357062797707,2025-09,43.65,458325.0,147.73538910164123
865357062797707,2025-10,19.083333333333332,200375.0,51.577855728180836
865357062797715,2025-09,0.0,0.0,2.306321875322825
865357062797723,2025-09,0.0,0.0,2.8597121083410815
865357062797731,2025-09,0.0,0.0,0.0
865357062797756,2025-08,0.0,0.0,2.830632899782897
865357062797764,2025-09,0.0,0.0,0.0
865357062797772,2025-09,0.016666666666666666,175.0,2.5628193549148026
865357062797780,2025-08,8.166666666666666,85750.0,0.0
865357062797798,2025-09,0.0,0.0,2.9583812693455886
865357062797806,2025-09,0.0,0.0,0.0
865357062797814,2025-08,0.0,0.0,2.7598305117712756
865357062797814,2025-09,0.05,525.0,6.8304000946747845
865357062797822,2025-09,0.0,0.0,2.9917521149047483
865357062797830,2025-08,0.0,0.0,0.0
865357062797830,2025-09,74.56666666666666,782950.0,50.71947059295867
865357062797830,2025-10,27.566666666666666,289450.0,9.373820480544818
865357062797848,2025-09,0.0,0.0,0.0
865357062797855,2025-09,0.0,0.0,0.0
865357062797863,2025-09,0.0,0.0,0.0
865357062797871,2025-09,0.0,0.0,0.0
865357062797889,2025-08,0.0,0.0,3.1247736169260385
865357062797897,2025-08,0.0,0.0,0.0
865357062797897,2025-09,0.16666666666666666,1750.0,46.30025842750052
865357062797897,2025-10,0.0,0.0,0.0
865357062797905,2025-09,0.0,0.0,3.066846139917346
865357062797913,2025-08,0.0,0.0,3.0197728479694184
865357062797921,2025-08,0.0,0.0,0.0
865357062797939,2025-08,0.0,0.0,0.0
865357062797939,2025-09,37.11666666666667,389725.0,18.08765262337
865357062797939,2025-10,0.0,0.0,6.867100326786274
865357062797947,2025-09,0.0,0.0,2.750977807643702
865357062797954,2025-08,0.0,0.0,2.899337581816462
865357062797962,2025-09,0.0,0.0,2.899337581816462
865357062797970,2025-08,0.0,0.0,0.0
865357062797970,2025-09,33.15,348075.0,73.750569426211
865357062797970,2025-10,20.15,211575.0,42.43137653863392
865357062797988,2025-09,0.0,0.0,0.0
865357062797996,2025-08,0.0,0.0,0.0
865357062797996,2025-09,10.0,105000.0,17.47446814747267
865357062797996,2025-10,0.0,0.0,0.0
865357062798002,2025-09,0.0,0.0,2.9410800062788716
865357062798010,2025-08,0.0,0.0,0.0
865357062798028,2025-09,0.0,0.0,0.0
865357062798036,2025-09,0.0,0.0,0.0
865357062798044,2025-09,0.0,0.0,0.0
865357062798051,2025-09,0.0,0.0,2.7379296915600166
865357062798069,2025-09,0.0,0.0,0.0
865357062798077,2025-09,0.0,0.0,0.0
865357062798085,2025-09,0.0,0.0,2.8552665112683213
865357062798093,2025-09,0.0,0.0,2.918159200592045
865357062798101,2025-08,0.0,0.0,2.7074840873647497
865357062798101,2025-09,0.0,0.0,0.0
865357062798101,2025-10,0.0,0.0,0.0
865357062798119,2025-09,0.0,0.0,0.0
865357062798127,2025-08,0.0,0.0,2.985574467024419
865357062798135,2025-08,0.0,0.0,0.0
865357062798143,2025-09,0.0,0.0,0.0
865357062798150,2025-09,0.0,0.0,0.0
865357062798176,2025-09,0.0,0.0,0.0
865357062798184,2025-09,0.0,0.0,0.0
865357062798192,2025-08,0.0,0.0,2.809116979751097
865357062798192,2025-09,0.0,0.0,0.0
865357062798192,2025-10,0.0,0.0,0.0
865357062798200,2025-09,0.0,0.0,0.0
865357062798218,2025-08,0.0,0.0,3.02281355938715
865357062798226,2025-08,0.0,0.0,0.0
865357062798226,2025-09,1.5333333333333334,16100.0,17.551005548158244
865357062798234,2025-09,0.0,0.0,0.0
865357062798242,2025-09,0.0,0.0,2.9385589101034113
865357062798259,2025-08,0.0,0.0,1.5422180390593283
865357062798259,2025-09,327.06666666666666,3434200.0,450.4449849800232
865357062798259,2025-10,87.6,919800.0,166.21250297159756
865357062798275,2025-09,0.0,0.0,2.8005337057491446
865357062798283,2025-09,0.0,0.0,0.0
865357062798291,2025-08,0.0,0.0,0.0
865357062798309,2025-08,0.0,0.0,0.0
865357062798317,2025-08,0.0,0.0,0.0
865357062798325,2025-08,0.0,0.0,2.7731095679626376
865357062798325,2025-09,95.96666666666667,1007650.0,301.04703879821454
865357062798325,2025-10,66.93333333333334,702800.0,161.67370232038127
865357062798333,2025-08,0.0,0.0,2.7898142357511904
865357062798341,2025-09,0.016666666666666666,175.0,0.0
865357062798358,2025-08,0.05,525.0,0.0
865357062798358,2025-09,182.0,1911000.0,312.94210941429253
865357062798358,2025-10,101.63333333333334,1067150.0,133.08374038030843
865357062798366,2025-09,0.0,0.0,3.267975728694038
865357062798374,2025-09,0.016666666666666666,175.0,2.701710584672853
865357062798382,2025-08,0.0,0.0,0.0
865357062798382,2025-09,12.5,131250.0,101.12035930737851
865357062798390,2025-09,0.0,0.0,3.0082258425856256
865357062798408,2025-09,2.183333333333333,22925.0,3.026989726334288
865357062798416,2025-08,0.0,0.0,0.0
865357062798424,2025-09,0.0,0.0,3.244823982899534
865357062798432,2025-08,0.0,0.0,0.0
865357062798432,2025-09,217.11666666666667,2279725.0,407.42182441546987
865357062798432,2025-10,157.9,1657950.0,216.85355015299132
865357062798440,2025-08,0.0,0.0,0.0
865357062798440,2025-09,78.11666666666666,820225.0,298.17806984055744
865357062798440,2025-10,23.333333333333332,245000.0,113.7335766782925
865357062798457,2025-09,0.0,0.0,2.895411599985973
865357062798465,2025-09,0.0,0.0,0.0
865357062798473,2025-09,0.0,0.0,0.0
865357062798481,2025-08,0.0,0.0,0.0
865357062798481,2025-09,23.933333333333334,251300.0,40.89262260118973
865357062798481,2025-10,25.5,267750.0,35.15853368767015
865357062798499,2025-08,0.0,0.0,0.0
865357062798499,2025-09,644.9833333333333,6772325.0,820.1413571659969
865357062798499,2025-10,157.25,1651125.0,230.57208536925984
865357062798507,2025-09,0.0,0.0,0.0
865357062798515,2025-09,0.0,0.0,0.0
865357062798523,2025-08,0.0,0.0,3.62679892099539
865357062798531,2025-08,0.0,0.0,0.0
865357062798549,2025-08,0.0,0.0,0.0
865357062798556,2025-09,0.0,0.0,3.2558706180500296
865357062798564,2025-08,0.0,0.0,0.0
865357062798572,2025-08,0.0,0.0,2.890253937581212
865357062798572,2025-09,39.166666666666664,411250.0,362.07894744934856
865357062798572,2025-10,4.316666666666666,45325.0,77.33552969769913
865357062798580,2025-08,0.0,0.0,0.0
865357062798598,2025-08,0.0,0.0,2.730250932979794
865357062798606,2025-08,0.0,0.0,0.0
865357062798606,2025-09,69.58333333333333,730625.0,103.83411726766846
865357062798606,2025-10,37.31666666666667,391825.0,67.73825541796894
865357062798614,2025-09,0.0,0.0,0.0
865931087407730,2025-10,0.016666666666666666,175.0,0.0
865931087409090,2025-10,0.1,1050.0,0.0
865931087411252,2025-10,0.016666666666666666,175.0,0.0
865931087415212,2025-10,0.016666666666666666,175.0,0.0
865931087415675,2025-10,0.0,0.0,0.0
865931087416913,2025-10,0.016666666666666666,175.0,0.0
865931087418018,2025-10,0.016666666666666666,175.0,0.0
